"","Transect_id","year","Analysis type","Basal_cm","Canopy_cm","Total_cm","Transect_cm","Code","Status","Full_name","RevBI","FS_BAND","TRT","PctC","Growth_form","Origin","Plant","RowNum"
"217","1has2",2019,"entire",14,992,1006,5000,"rone","live","Robinia neomexicana","High","FS","Unseeded",19.84,"S","native","y",217
"218","1has2",2019,"entire",11,76,87,5000,"agxx2","live","Agropyron sp.","High","FS","Unseeded",1.52,"G",NA,"y",218
"219","1has2",2019,"entire",3,0,3,5000,"moss","live","Moss","High","FS","Unseeded",0,"C",NA,"n",219
"220","1has2",2019,"entire",2,159,161,5000,"care","live","Carex spp.","High","FS","Unseeded",3.18,"G",NA,"y",220
"221","1has2",2019,"entire",1,8,9,5000,"arlu","live","Artemisia ludoviciana","High","FS","Unseeded",0.16,"F","native","y",221
"222","1has2",2019,"entire",0,31,31,5000,"rone","dead","Robinia neomexicana","High","FS","Unseeded",0.62,"S","native","y",222
"223","1has2",2019,"entire",0,3,3,5000,"forb","live","Unidentified forb","High","FS","Unseeded",0.06,"F",NA,"y",223
"224","1has2",2019,"entire",0,9,9,5000,"rowo","live","Rosa woodsii","High","FS","Unseeded",0.18,"T","native","y",224
"225","1has2",2019,"entire",0,4,4,5000,"gras","live","Unidentified grass","High","FS","Unseeded",0.08,"G",NA,"y",225
"226","1hbs1",1997,"entire",2439,0,2439,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n",226
"227","1hbs1",1997,"entire",1992,0,1992,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",227
"228","1hbs1",1997,"entire",291,0,291,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",228
"229","1hbs1",1997,"entire",183,2701,2884,5000,"brca2","live","bromus carinatus","Mod","FS","Unseeded",54.02,"G","native","y",229
"230","1hbs1",1997,"entire",54,188,242,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",3.76,"G",NA,"y",230
"231","1hbs1",1997,"entire",22,0,22,5000,"wood","live","Wood","Mod","FS","Unseeded",0,"L",NA,"n",231
"232","1hbs1",1997,"entire",7,0,7,5000,"pipo","dead","Pinus ponderosa","Mod","FS","Unseeded",0,"T","native","y",232
"233","1hbs1",1997,"entire",7,32,39,5000,"lomu","live","Lolium multiflorum","Mod","FS","Unseeded",0.64,"G","exotic","y",233
"234","1hbs1",1997,"entire",2,47,49,5000,"lope","live","Lolium perenne","Mod","FS","Unseeded",0.94,"G","exotic","y",234
"235","1hbs1",1997,"entire",1,53,54,5000,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",1.06,"S","native","y",235
"236","1hbs1",1997,"entire",1,40,41,5000,"gras2","live","Unidentified grass","Mod","FS","Unseeded",0.8,"G",NA,"y",236
"237","1hbs1",1997,"entire",1,0,1,5000,"rock","live","Rock","Mod","FS","Unseeded",0,"B",NA,"n",237
"238","1hbs1",1997,"entire",0,20,20,5000,"mela2","live","Mertensia lanceolata","Mod","FS","Unseeded",0.4,"F","native","y",238
"239","1hbs1",1997,"entire",0,339,339,5000,"eltr","live","Elymus trachycaulum","Mod","FS","Unseeded",6.78,"G","native","y",239
"240","1hbs1",1997,"entire",0,23,23,5000,"brte","live","Bromus tectorum","Mod","FS","Unseeded",0.46,"G","exotic","y",240
"241","1hbs1",1997,"entire",0,68,68,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",1.36,"S","native","y",241
"242","1hbs1",1997,"entire",0,13,13,5000,"brin","live","Bromus inermis","Mod","FS","Unseeded",0.26,"G","exotic","y",242
"243","1hbs1",1997,"entire",0,86,86,5000,"coau","live","Corydalis aurea","Mod","FS","Unseeded",1.72,"F","native","y",243
"244","1hbs1",1997,"entire",0,78,78,5000,"chfr","live","Chenopodium fremontii","Mod","FS","Unseeded",1.56,"F","native","y",244
"245","1hbs1",1997,"entire",0,36,36,5000,"brja","live","Bromus japonicus","Mod","FS","Unseeded",0.72,"G","exotic","y",245
"246","1hbs1",1997,"entire",0,3,3,5000,"gras","dead","Unidentified grass","Mod","FS","Unseeded",0.06,"G",NA,"y",246
"247","1hbs1",1998,"entire",2640,0,2640,5000,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",247
"248","1hbs1",1998,"entire",1814,0,1814,5000,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",248
"249","1hbs1",1998,"entire",201,0,201,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"B",NA,"n",249
"250","1hbs1",1998,"entire",120,692,812,5000,"eltr","live","Elymus trachycaulum","Mod","FS","Unseeded",13.84,"G","native","y",250
"251","1hbs1",1998,"entire",117,2755,2872,5000,"brca2","live","bromus carinatus","Mod","FS","Unseeded",55.1,"G","native","y",251
"252","1hbs1",1998,"entire",42,496,538,5000,"casp","live","Carex spp.","Mod","FS","Unseeded",9.92,"G",NA,"y",252
"253","1hbs1",1998,"entire",22,0,22,5000,"abco","dead","Abies concolor","Mod","FS","Unseeded",0,"T","native","y",253
"254","1hbs1",1998,"entire",13,0,13,5000,"grav","live","Gravel","Mod","FS","Unseeded",0,"B",NA,"n",254
"255","1hbs1",1998,"entire",9,116,125,5000,"gras","live","Unidentified grass","Mod","FS","Unseeded",2.32,"G",NA,"y",255
"256","1hbs1",1998,"entire",9,0,9,5000,"root","live","Root","Mod","FS","Unseeded",0,"T",NA,"n",256
"257","1hbs1",1998,"entire",6,289,295,5000,"brin","live","Bromus inermis","Mod","FS","Unseeded",5.78,"G","exotic","y",257
"258","1hbs1",1998,"entire",4,2,6,5000,"wood","live","Wood","Mod","FS","Unseeded",0.04,"L",NA,"n",258
"259","1hbs1",1998,"entire",3,132,135,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",2.64,"S","native","y",259
"260","1hbs1",1998,"entire",0,55,55,5000,"brca2","dead","bromus carinatus","Mod","FS","Unseeded",1.1,"G","native","y",260
"261","1hbs1",1998,"entire",0,44,44,5000,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",0.88,"S","native","y",261
"262","1hbs1",1998,"entire",0,1,1,5000,"eltr","dead","Elymus trachycaulum","Mod","FS","Unseeded",0.02,"G","native","y",262
"263","1hbs1",1998,"entire",0,21,21,5000,"gras2","live","Unidentified grass","Mod","FS","Unseeded",0.42,"G",NA,"y",263
"264","1hbs1",1998,"entire",0,110,110,5000,"brin","dead","Bromus inermis","Mod","FS","Unseeded",2.2,"G","exotic","y",264
"265","1hbs1",2008,"entire",2615,4374,6989,5008,"brin","live","Bromus inermis","Mod","FS","Unseeded",87.3402555910543,"G","exotic","y",265
"266","1hbs1",2008,"entire",1922,0,1922,5008,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",266
"267","1hbs1",2008,"entire",293,0,293,5008,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",267
"268","1hbs1",2008,"entire",154,673,827,5008,"wood","live","Wood","Mod","FS","Unseeded",13.4384984025559,"L",NA,"n",268
"269","1hbs1",2008,"entire",22,32,54,5008,"anpa","live","Antennaria parvifolia","Mod","FS","Unseeded",0.638977635782748,"F","native","y",269
"270","1hbs1",2008,"entire",2,107,109,5008,"coca","live","Conyza canadensis","Mod","FS","Unseeded",2.13658146964856,"F","native","y",270
"271","1hbs1",2008,"entire",0,732,732,5008,"caxx","live","Carex spp.","Mod","FS","Unseeded",14.6166134185304,"G",NA,"y",271
"272","1hbs1",2008,"entire",0,22,22,5008,"taof","live","Taraxacum officinale","Mod","FS","Unseeded",0.439297124600639,"F","exotic","y",272
"273","1hbs1",2008,"entire",0,4,4,5008,"gras","live","Unidentified grass","Mod","FS","Unseeded",0.0798722044728434,"G",NA,"y",273
"274","1hbs1",2008,"entire",0,853,853,5008,"quga","live","Quercus gambellii","Mod","FS","Unseeded",17.0327476038339,"S","native","y",274
"275","1hbs1",2008,"entire",0,408,408,5008,"elxx","live","Elymus sp.","Mod","FS","Unseeded",8.14696485623003,"G",NA,"y",275
"276","1hbs1",2008,"entire",0,357,357,5008,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",7.12859424920128,"S","native","y",276
"277","1hbs1",2008,"entire",0,572,572,5008,"psme","live","Pseudotsuga menziesii","Mod","FS","Unseeded",11.4217252396166,"T","native","y",277
"278","1hbs1",2008,"entire",0,16,16,5008,"elel","live","Elymus elymoides","Mod","FS","Unseeded",0.319488817891374,"G","native","y",278
"279","1hbs1",2008,"entire",0,10,10,5008,"agsc","live","Agrostis scabra","Mod","FS","Unseeded",0.199680511182109,"G","native","y",279
"280","1hbs1",2013,"entire",3369,0,3369,5005,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n",280
"281","1hbs1",2013,"entire",1157,26,1183,5005,"litt","live","Litter","Mod","FS","Unseeded",0.519480519480519,"L",NA,"n",281
"282","1hbs1",2013,"entire",309,1228,1537,5005,"brin","live","Bromus inermis","Mod","FS","Unseeded",24.5354645354645,"G","exotic","y",282
"283","1hbs1",2013,"entire",45,0,45,5005,"pumc","live","Pumice soil","Mod","FS","Unseeded",0,"B",NA,"n",283
"284","1hbs1",2013,"entire",43,496,539,5005,"wood","live","Wood","Mod","FS","Unseeded",9.91008991008991,"L",NA,"n",284
"285","1hbs1",2013,"entire",33,112,145,5005,"veth","live","Verbascum thapsus","Mod","FS","Unseeded",2.23776223776224,"F","exotic","y",285
"286","1hbs1",2013,"entire",11,0,11,5005,"rock","live","Rock","Mod","FS","Unseeded",0,"B",NA,"n",286
"287","1hbs1",2013,"entire",9,394,403,5005,"quga","live","Quercus gambellii","Mod","FS","Unseeded",7.87212787212787,"S","native","y",287
"288","1hbs1",2013,"entire",8,0,8,5005,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",288
"289","1hbs1",2013,"entire",7,0,7,5005,"root","dead","Root","Mod","FS","Unseeded",0,"T",NA,"n",289
"290","1hbs1",2013,"entire",6,116,122,5005,"caxx","live","Carex spp.","Mod","FS","Unseeded",2.31768231768232,"G",NA,"y",290
"291","1hbs1",2013,"entire",4,15,19,5005,"taof","live","Taraxacum officinale","Mod","FS","Unseeded",0.2997002997003,"F","exotic","y",291
"292","1hbs1",2013,"entire",3,59,62,5005,"care","live","Carex spp.","Mod","FS","Unseeded",1.17882117882118,"G",NA,"y",292
"293","1hbs1",2013,"entire",1,539,540,5005,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",10.7692307692308,"S","native","y",293
"294","1hbs1",2013,"entire",0,3,3,5005,"chfr","live","Chenopodium fremontii","Mod","FS","Unseeded",0.0599400599400599,"F","native","y",294
"295","1hbs1",2013,"entire",0,3,3,5005,"chgr","live","Chenopodium graveolens","Mod","FS","Unseeded",0.0599400599400599,"F","exotic","y",295
"296","1hbs1",2013,"entire",0,5,5,5005,"veth","dead","Verbascum thapsus","Mod","FS","Unseeded",0.0999000999000999,"F","exotic","y",296
"297","1hbs1",2016,"entire",1429,0,1429,5006,"litt","live","Litter","Mod","FS","Unseeded",0,"L",NA,"n",297
"298","1hbs1",2016,"entire",1163,3529,4692,5006,"brin","live","Bromus inermis","Mod","FS","Unseeded",70.4954055133839,"G","exotic","y",298
"299","1hbs1",2016,"entire",960,0,960,5006,"blit","live","dead, attached BRIN lvs on grnd over bare","Mod","FS","Unseeded",0,"L",NA,"y",299
"300","1hbs1",2016,"entire",668,0,668,5006,"moss","live","Moss","Mod","FS","Unseeded",0,"C",NA,"n",300
"301","1hbs1",2016,"entire",574,0,574,5006,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n",301
"302","1hbs1",2016,"entire",121,0,121,5006,"pipo","dead","Pinus ponderosa","Mod","FS","Unseeded",0,"T","native","y",302
"303","1hbs1",2016,"entire",19,0,19,5006,"pumc","live","Pumice soil","Mod","FS","Unseeded",0,"B",NA,"n",303
"304","1hbs1",2016,"entire",18,17,35,5006,"wood","live","Wood","Mod","FS","Unseeded",0.339592489013184,"L",NA,"n",304
"305","1hbs1",2016,"entire",17,188,205,5006,"caxx","live","Carex spp.","Mod","FS","Unseeded",3.75549340791051,"G",NA,"y",305
"306","1hbs1",2016,"entire",16,0,16,5006,"shit","live","Animal feces","Mod","FS","Unseeded",0,"L",NA,"n",306
"307","1hbs1",2016,"entire",12,140,152,5006,"gras","live","Unidentified grass","Mod","FS","Unseeded",2.7966440271674,"G",NA,"y",307
"308","1hbs1",2016,"entire",9,25,34,5006,"forb","live","Unidentified forb","Mod","FS","Unseeded",0.499400719137036,"F",NA,"y",308
"309","1hbs1",2016,"entire",0,183,183,5006,"quga","live","Quercus gambellii","Mod","FS","Unseeded",3.6556132640831,"S","native","y",309
"310","1hbs1",2016,"entire",0,958,958,5006,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",19.1370355573312,"S","native","y",310
"311","1hbs1",2019,"entire",3305,2,3307,5000,"litt","live","Litter","Mod","FS","Unseeded",0.04,"L",NA,"n",311
"312","1hbs1",2019,"entire",699,2829,3528,5000,"brin","live","Bromus inermis","Mod","FS","Unseeded",56.58,"G","exotic","y",312
"313","1hbs1",2019,"entire",240,0,240,5000,"bare","live","Bare","Mod","FS","Unseeded",0,"F",NA,"n",313
"314","1hbs1",2019,"entire",209,10,219,5000,"moss","live","Moss","Mod","FS","Unseeded",0.2,"C",NA,"n",314
"315","1hbs1",2019,"entire",155,0,155,5000,"pipo","dead","Pinus ponderosa","Mod","FS","Unseeded",0,"T","native","y",315
"316","1hbs1",2019,"entire",150,219,369,5000,"coca","live","Conyza canadensis","Mod","FS","Unseeded",4.38,"F","native","y",316
"317","1hbs1",2019,"entire",133,244,377,5000,"wood","live","Wood","Mod","FS","Unseeded",4.88,"L",NA,"n",317
"318","1hbs1",2019,"entire",40,1326,1366,5000,"rone","live","Robinia neomexicana","Mod","FS","Unseeded",26.52,"S","native","y",318
"319","1hbs1",2019,"entire",25,2,27,5000,"taof","live","Taraxacum officinale","Mod","FS","Unseeded",0.04,"F","exotic","y",319
"320","1hbs1",2019,"entire",13,87,100,5000,"vimu","live","Viguiera multiflora","Mod","FS","Unseeded",1.74,"F","native","y",320
"321","1hbs1",2019,"entire",8,1142,1150,5000,"quga","live","Quercus gambellii","Mod","FS","Unseeded",22.84,"S","native","y",321
"322","1hbs1",2019,"entire",7,154,161,5000,"acmi","live","Achillea millefolium","Mod","FS","Unseeded",3.08,"F","native","y",322
"323","1hbs1",2019,"entire",5,23,28,5000,"hevi","live","Heterotheca villosa","Mod","FS","Unseeded",0.46,"F",NA,"y",323
"324","1hbs1",2019,"entire",5,0,5,5000,"veth","live","Verbascum thapsus","Mod","FS","Unseeded",0,"F","exotic","y",324
"325","1hbs1",2019,"entire",3,5,8,5000,"lase","live","Lactuca serriola","Mod","FS","Unseeded",0.1,"F","exotic","y",325
"326","1hbs1",2019,"entire",2,26,28,5000,"trdu","live","Tragopogon dubius","Mod","FS","Unseeded",0.52,"F","exotic","y",326
"327","1hbs1",2019,"entire",1,0,1,5000,"brin","dead","Bromus inermis","Mod","FS","Unseeded",0,"G","exotic","y",327
"328","1hbs1",2019,"entire",0,8,8,5000,"viam","live","Vicia americana","Mod","FS","Unseeded",0.16,"F","native","y",328
"329","1hbs1",2019,"entire",0,232,232,5000,"care","live","Carex spp.","Mod","FS","Unseeded",4.64,"G",NA,"y",329
"330","1hbs1",2019,"entire",0,5,5,5000,"erxx","live","Erigeron spp.","Mod","FS","Unseeded",0.1,"F",NA,"y",330
"331","1hbs2",1997,"entire",1995,0,1995,5000,"litt","live","Litter","High","FS","Seeded",0,"L",NA,"n",331
"332","1hbs2",1997,"entire",1221,3,1224,5000,"rock","live","Rock","High","FS","Seeded",0.06,"B",NA,"n",332
"333","1hbs2",1997,"entire",1010,0,1010,5000,"bare","live","Bare","High","FS","Seeded",0,"B",NA,"n",333
"334","1hbs2",1997,"entire",404,0,404,5000,"grav","live","Gravel","High","FS","Seeded",0,"B",NA,"n",334
"335","1hbs2",1997,"entire",199,0,199,5000,"moss","live","Moss","High","FS","Seeded",0,"C",NA,"n",335
"336","1hbs2",1997,"entire",60,2557,2617,5000,"brca2","live","bromus carinatus","High","FS","Seeded",51.14,"G","native","y",336
"337","1hbs2",1997,"entire",42,54,96,5000,"pipo","dead","Pinus ponderosa","High","FS","Seeded",1.08,"T","native","y",337
"338","1hbs2",1997,"entire",27,0,27,5000,"shit","live","Animal feces","High","FS","Seeded",0,"L",NA,"n",338
"339","1hbs2",1997,"entire",19,53,72,5000,"wood","live","Wood","High","FS","Seeded",1.06,"L",NA,"n",339
"340","1hbs2",1997,"entire",11,314,325,5000,"casp","live","Carex spp.","High","FS","Seeded",6.28,"G",NA,"y",340
"341","1hbs2",1997,"entire",5,345,350,5000,"lomu","live","Lolium multiflorum","High","FS","Seeded",6.9,"G","exotic","y",341
"342","1hbs2",1997,"entire",4,67,71,5000,"gras2","live","Unidentified grass","High","FS","Seeded",1.34,"G",NA,"y",342
"343","1hbs2",1997,"entire",3,127,130,5000,"arlu","live","Artemisia ludoviciana","High","FS","Seeded",2.54,"F","native","y",343
"344","1hbs2",1997,"entire",0,1,1,5000,"brca2","dead","bromus carinatus","High","FS","Seeded",0.02,"G","native","y",344
"345","1hbs2",1997,"entire",0,32,32,5000,"euhe","live","Eupatorium herbaceum","High","FS","Seeded",0.64,"F","native","y",345
"346","1hbs2",1997,"entire",0,56,56,5000,"brin","live","Bromus inermis","High","FS","Seeded",1.12,"G","exotic","y",346
"347","1hbs2",1997,"entire",0,354,354,5000,"chfr","live","Chenopodium fremontii","High","FS","Seeded",7.08,"F","native","y",347
"348","1hbs2",1997,"entire",0,199,199,5000,"lomu","dead","Lolium multiflorum","High","FS","Seeded",3.98,"G","exotic","y",348
"349","1hbs2",1997,"entire",0,1,1,5000,"cefe","live","Ceanothus fendleri","High","FS","Seeded",0.02,"U","native","y",349
"350","1hbs2",1997,"entire",0,239,239,5000,"eltr","live","Elymus trachycaulum","High","FS","Seeded",4.78,"G","native","y",350
"351","1hbs2",1997,"entire",0,2,2,5000,"peba","live","Penstemon barbatus","High","FS","Seeded",0.04,"F","native","y",351
"352","1hbs2",1997,"entire",0,39,39,5000,"brte","live","Bromus tectorum","High","FS","Seeded",0.78,"G","exotic","y",352
"353","1hbs2",1997,"entire",0,22,22,5000,"agsp","live","Agropyron species","High","FS","Seeded",0.44,"G",NA,"y",353
"354","1hbs2",1997,"entire",0,1,1,5000,"mush","live","Mushroom","High","FS","Seeded",0.02,"M",NA,"n",354
"355","1hbs2",1997,"entire",0,2,2,5000,"psme","dead","Pseudotsuga menziesii","High","FS","Seeded",0.04,"T","native","y",355
"356","1hbs2",1997,"entire",0,301,301,5000,"quga","live","Quercus gambellii","High","FS","Seeded",6.02,"S","native","y",356
"357","1hbs2",1997,"entire",0,1,1,5000,"gras","live","Unidentified grass","High","FS","Seeded",0.02,"G",NA,"y",357
"358","1hbs2",1998,"entire",2882,0,2882,5000,"litt","live","Litter","High","FS","Seeded",0,"L",NA,"n",358
"359","1hbs2",1998,"entire",1104,10,1114,5000,"rock","live","Rock","High","FS","Seeded",0.2,"B",NA,"n",359
"360","1hbs2",1998,"entire",310,0,310,5000,"moss","live","Moss","High","FS","Seeded",0,"C",NA,"n",360
"361","1hbs2",1998,"entire",243,0,243,5000,"bare","live","Bare","High","FS","Seeded",0,"B",NA,"n",361
"362","1hbs2",1998,"entire",111,113,224,5000,"wood","live","Wood","High","FS","Seeded",2.26,"L",NA,"n",362
"363","1hbs2",1998,"entire",101,794,895,5000,"brca2","live","bromus carinatus","High","FS","Seeded",15.88,"G","native","y",363
"364","1hbs2",1998,"entire",80,0,80,5000,"grav","live","Gravel","High","FS","Seeded",0,"B",NA,"n",364
"365","1hbs2",1998,"entire",60,291,351,5000,"eltr","live","Elymus trachycaulum","High","FS","Seeded",5.82,"G","native","y",365
"366","1hbs2",1998,"entire",42,249,291,5000,"casp","live","Carex spp.","High","FS","Seeded",4.98,"G",NA,"y",366
"367","1hbs2",1998,"entire",23,0,23,5000,"shit","live","Animal feces","High","FS","Seeded",0,"L",NA,"n",367
"368","1hbs2",1998,"entire",16,14,30,5000,"pipo","dead","Pinus ponderosa","High","FS","Seeded",0.28,"T","native","y",368
"369","1hbs2",1998,"entire",7,21,28,5000,"lomu","live","Lolium multiflorum","High","FS","Seeded",0.42,"G","exotic","y",369
"370","1hbs2",1998,"entire",7,0,7,5000,"quga","dead","Quercus gambellii","High","FS","Seeded",0,"S","native","y",370
"371","1hbs2",1998,"entire",5,315,320,5000,"quga","live","Quercus gambellii","High","FS","Seeded",6.3,"S","native","y",371
"372","1hbs2",1998,"entire",4,173,177,5000,"brin","live","Bromus inermis","High","FS","Seeded",3.46,"G","exotic","y",372
