"","Transect_id","year","Full_name","Analysis type","Status","Growth_form","Code","RevBI","FS_BAND","TRT","Plant","Transect_cm","Origin","Total_cm","Basal_cm","Canopy_cm","PctC"
"243","1hbs1",1997,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Unseeded","y",5000,"native",78,0,78,2
"244","1hbs1",1997,"Bromus japonicus","entire","live","G","brja","Mod","FS","Unseeded","y",5000,"exotic",36,0,36,1
"245","1hbs1",1997,"Unidentified grass","entire","dead","G","gras","Mod","FS","Unseeded","y",5000,NA,3,0,3,0
"246","1hbs1",1998,"Litter","entire","live","L","litt","Mod","FS","Unseeded","n",5000,NA,2640,2640,0,0
"247","1hbs1",1998,"Moss","entire","live","C","moss","Mod","FS","Unseeded","n",5000,NA,1814,1814,0,0
"248","1hbs1",1998,"Bare","entire","live","B","bare","Mod","FS","Unseeded","n",5000,NA,201,201,0,0
"249","1hbs1",1998,"Elymus trachycaulum","entire","live","G","eltr","Mod","FS","Unseeded","y",5000,"native",812,120,692,14
"250","1hbs1",1998,"Bromus carinatus","entire","live","G","brca2","Mod","FS","Unseeded","y",5000,"native",2872,117,2755,55
"251","1hbs1",1998,"Carex sp.","entire","live","G","care","Mod","FS","Unseeded","y",5000,"native",538,42,496,10
"252","1hbs1",1998,"Abies concolor","entire","dead","T","abco","Mod","FS","Unseeded","y",5000,"native",22,22,0,0
"253","1hbs1",1998,"Gravel","entire","live","B","grav","Mod","FS","Unseeded","n",5000,NA,13,13,0,0
"254","1hbs1",1998,"Unidentified grass","entire","live","G","gras","Mod","FS","Unseeded","y",5000,NA,146,9,137,2
"255","1hbs1",1998,"Root","entire","live","T","root","Mod","FS","Unseeded","n",5000,NA,9,9,0,0
"256","1hbs1",1998,"Bromus inermis","entire","live","G","brin","Mod","FS","Unseeded","y",5000,"exotic",295,6,289,6
"257","1hbs1",1998,"Wood","entire","live","L","wood","Mod","FS","Unseeded","n",5000,NA,6,4,2,0
"258","1hbs1",1998,"Quercus gambellii","entire","live","S","quga","Mod","FS","Unseeded","y",5000,"native",135,3,132,3
"259","1hbs1",1998,"Bromus carinatus","entire","dead","G","brca2","Mod","FS","Unseeded","y",5000,"native",55,0,55,1
"260","1hbs1",1998,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Unseeded","y",5000,"native",44,0,44,1
"261","1hbs1",1998,"Elymus trachycaulum","entire","dead","G","eltr","Mod","FS","Unseeded","y",5000,"native",1,0,1,0
"262","1hbs1",1998,"Bromus inermis","entire","dead","G","brin","Mod","FS","Unseeded","y",5000,"exotic",110,0,110,2
"263","1hbs1",2008,"Bromus inermis","entire","live","G","brin","Mod","FS","Unseeded","y",5008,"exotic",6989,2615,4374,87
"264","1hbs1",2008,"Litter","entire","live","L","litt","Mod","FS","Unseeded","n",5008,NA,1922,1922,0,0
"265","1hbs1",2008,"Moss","entire","live","C","moss","Mod","FS","Unseeded","n",5008,NA,293,293,0,0
"266","1hbs1",2008,"Wood","entire","live","L","wood","Mod","FS","Unseeded","n",5008,NA,827,154,673,13
"267","1hbs1",2008,"Antennaria parvifolia","entire","live","F","anpa","Mod","FS","Unseeded","y",5008,"native",54,22,32,1
"268","1hbs1",2008,"Conyza canadensis","entire","live","F","coca","Mod","FS","Unseeded","y",5008,"native",109,2,107,2
"269","1hbs1",2008,"Carex sp.","entire","live","G","care","Mod","FS","Unseeded","y",5008,"native",732,0,732,15
"270","1hbs1",2008,"Taraxacum officinale","entire","live","F","taof","Mod","FS","Unseeded","y",5008,"exotic",22,0,22,0
"271","1hbs1",2008,"Unidentified grass","entire","live","G","gras","Mod","FS","Unseeded","y",5008,NA,4,0,4,0
"272","1hbs1",2008,"Quercus gambellii","entire","live","S","quga","Mod","FS","Unseeded","y",5008,"native",853,0,853,17
"273","1hbs1",2008,"Elymus sp.","entire","live","G","elxx","Mod","FS","Unseeded","y",5008,NA,408,0,408,8
"274","1hbs1",2008,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Unseeded","y",5008,"native",357,0,357,7
"275","1hbs1",2008,"Pseudotsuga menziesii","entire","live","T","psme","Mod","FS","Unseeded","y",5008,"native",572,0,572,11
"276","1hbs1",2008,"Elymus elymoides","entire","live","G","elel","Mod","FS","Unseeded","y",5008,"native",16,0,16,0
"277","1hbs1",2008,"Agrostis scabra","entire","live","G","agsc","Mod","FS","Unseeded","y",5008,"native",10,0,10,0
"278","1hbs1",2013,"Bare","entire","live","F","bare","Mod","FS","Unseeded","n",5005,NA,3369,3369,0,0
"279","1hbs1",2013,"Litter","entire","live","L","litt","Mod","FS","Unseeded","n",5005,NA,1183,1157,26,1
"280","1hbs1",2013,"Bromus inermis","entire","live","G","brin","Mod","FS","Unseeded","y",5005,"exotic",1537,309,1228,25
"281","1hbs1",2013,"Pumice soil","entire","live","B","pumc","Mod","FS","Unseeded","n",5005,NA,45,45,0,0
"282","1hbs1",2013,"Wood","entire","live","L","wood","Mod","FS","Unseeded","n",5005,NA,539,43,496,10
"283","1hbs1",2013,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Unseeded","y",5005,"exotic",145,33,112,2
"284","1hbs1",2013,"Rock","entire","live","B","rock","Mod","FS","Unseeded","n",5005,NA,11,11,0,0
"285","1hbs1",2013,"Quercus gambellii","entire","live","S","quga","Mod","FS","Unseeded","y",5005,"native",403,9,394,8
"286","1hbs1",2013,"Moss","entire","live","C","moss","Mod","FS","Unseeded","n",5005,NA,8,8,0,0
"287","1hbs1",2013,"Root","entire","dead","T","root","Mod","FS","Unseeded","n",5005,NA,7,7,0,0
"288","1hbs1",2013,"Carex sp.","entire","live","G","care","Mod","FS","Unseeded","y",5005,"native",184,9,175,3
"289","1hbs1",2013,"Taraxacum officinale","entire","live","F","taof","Mod","FS","Unseeded","y",5005,"exotic",19,4,15,0
"290","1hbs1",2013,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Unseeded","y",5005,"native",540,1,539,11
"291","1hbs1",2013,"Chenopodium fremontii","entire","live","F","chfr","Mod","FS","Unseeded","y",5005,"native",3,0,3,0
"292","1hbs1",2013,"Dysphania graveolens","entire","live","F","dygr","Mod","FS","Unseeded","y",5005,"exotic",3,0,3,0
"293","1hbs1",2013,"Verbascum thapsus","entire","dead","F","veth","Mod","FS","Unseeded","y",5005,"exotic",5,0,5,0
"294","1hbs1",2016,"Litter","entire","live","L","litt","Mod","FS","Unseeded","n",5006,NA,1429,1429,0,0
"295","1hbs1",2016,"Bromus inermis","entire","live","G","brin","Mod","FS","Unseeded","y",5006,"exotic",4692,1163,3529,70
"296","1hbs1",2016,"Bromus inermis","entire","live","L","brin","Mod","FS","Unseeded","y",5006,"exotic",960,960,0,0
"297","1hbs1",2016,"Moss","entire","live","C","moss","Mod","FS","Unseeded","n",5006,NA,668,668,0,0
"298","1hbs1",2016,"Bare","entire","live","F","bare","Mod","FS","Unseeded","n",5006,NA,574,574,0,0
"299","1hbs1",2016,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Unseeded","y",5006,"native",121,121,0,0
"300","1hbs1",2016,"Pumice soil","entire","live","B","pumc","Mod","FS","Unseeded","n",5006,NA,19,19,0,0
"301","1hbs1",2016,"Wood","entire","live","L","wood","Mod","FS","Unseeded","n",5006,NA,35,18,17,0
"302","1hbs1",2016,"Carex sp.","entire","live","G","care","Mod","FS","Unseeded","y",5006,"native",205,17,188,4
"303","1hbs1",2016,"Animal feces","entire","live","L","shit","Mod","FS","Unseeded","n",5006,NA,16,16,0,0
"304","1hbs1",2016,"Unidentified grass","entire","live","G","gras","Mod","FS","Unseeded","y",5006,NA,152,12,140,3
"305","1hbs1",2016,"Unidentified forb","entire","live","F","forb","Mod","FS","Unseeded","y",5006,NA,34,9,25,0
"306","1hbs1",2016,"Quercus gambellii","entire","live","S","quga","Mod","FS","Unseeded","y",5006,"native",183,0,183,4
"307","1hbs1",2016,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Unseeded","y",5006,"native",958,0,958,19
"308","1hbs1",2019,"Litter","entire","live","L","litt","Mod","FS","Unseeded","n",5000,NA,3307,3305,2,0
"309","1hbs1",2019,"Bromus inermis","entire","live","G","brin","Mod","FS","Unseeded","y",5000,"exotic",3528,699,2829,57
"310","1hbs1",2019,"Bare","entire","live","F","bare","Mod","FS","Unseeded","n",5000,NA,240,240,0,0
"311","1hbs1",2019,"Moss","entire","live","C","moss","Mod","FS","Unseeded","n",5000,NA,219,209,10,0
"312","1hbs1",2019,"Pinus ponderosa","entire","dead","T","pipo","Mod","FS","Unseeded","y",5000,"native",155,155,0,0
"313","1hbs1",2019,"Conyza canadensis","entire","live","F","coca","Mod","FS","Unseeded","y",5000,"native",369,150,219,4
"314","1hbs1",2019,"Wood","entire","live","L","wood","Mod","FS","Unseeded","n",5000,NA,377,133,244,5
"315","1hbs1",2019,"Robinia neomexicana","entire","live","S","rone","Mod","FS","Unseeded","y",5000,"native",1366,40,1326,27
"316","1hbs1",2019,"Taraxacum officinale","entire","live","F","taof","Mod","FS","Unseeded","y",5000,"exotic",27,25,2,0
"317","1hbs1",2019,"Viguiera multiflora","entire","live","F","vimu","Mod","FS","Unseeded","y",5000,"native",100,13,87,2
"318","1hbs1",2019,"Quercus gambellii","entire","live","S","quga","Mod","FS","Unseeded","y",5000,"native",1150,8,1142,23
"319","1hbs1",2019,"Achillea millefolium","entire","live","F","acmi","Mod","FS","Unseeded","y",5000,"native",161,7,154,3
"320","1hbs1",2019,"Heterotheca villosa","entire","live","F","hevi","Mod","FS","Unseeded","y",5000,"native",28,5,23,0
"321","1hbs1",2019,"Verbascum thapsus","entire","live","F","veth","Mod","FS","Unseeded","y",5000,"exotic",5,5,0,0
"322","1hbs1",2019,"Lactuca serriola","entire","live","F","lase","Mod","FS","Unseeded","y",5000,"exotic",8,3,5,0
"323","1hbs1",2019,"Tragopogon dubius","entire","live","F","trdu","Mod","FS","Unseeded","y",5000,"exotic",28,2,26,1
"324","1hbs1",2019,"Bromus inermis","entire","dead","G","brin","Mod","FS","Unseeded","y",5000,"exotic",1,1,0,0
"325","1hbs1",2019,"Vicia americana","entire","live","F","viam","Mod","FS","Unseeded","y",5000,"native",8,0,8,0
"326","1hbs1",2019,"Carex sp.","entire","live","G","care","Mod","FS","Unseeded","y",5000,"native",232,0,232,5
"327","1hbs1",2019,"Erigeron sp.","entire","live","F","erxx","Mod","FS","Unseeded","y",5000,"native",5,0,5,0
"328","1hbs2",1997,"Litter","entire","live","L","litt","High","FS","Seeded","n",5000,NA,1995,1995,0,0
"329","1hbs2",1997,"Rock","entire","live","B","rock","High","FS","Seeded","n",5000,NA,1224,1221,3,0
"330","1hbs2",1997,"Bare","entire","live","B","bare","High","FS","Seeded","n",5000,NA,1010,1010,0,0
"331","1hbs2",1997,"Gravel","entire","live","B","grav","High","FS","Seeded","n",5000,NA,404,404,0,0
"332","1hbs2",1997,"Moss","entire","live","C","moss","High","FS","Seeded","n",5000,NA,199,199,0,0
"333","1hbs2",1997,"Bromus carinatus","entire","live","G","brca2","High","FS","Seeded","y",5000,"native",2617,60,2557,51
"334","1hbs2",1997,"Pinus ponderosa","entire","dead","T","pipo","High","FS","Seeded","y",5000,"native",96,42,54,1
"335","1hbs2",1997,"Animal feces","entire","live","L","shit","High","FS","Seeded","n",5000,NA,27,27,0,0
"336","1hbs2",1997,"Wood","entire","live","L","wood","High","FS","Seeded","n",5000,NA,72,19,53,1
"337","1hbs2",1997,"Carex sp.","entire","live","G","care","High","FS","Seeded","y",5000,"native",325,11,314,6
"338","1hbs2",1997,"Lolium multiflorum","entire","live","G","lomu","High","FS","Seeded","y",5000,"exotic",350,5,345,7
"339","1hbs2",1997,"Unidentified grass","entire","live","G","gras","High","FS","Seeded","y",5000,NA,72,4,68,1
"340","1hbs2",1997,"Artemisia ludoviciana","entire","live","F","arlu","High","FS","Seeded","y",5000,"native",130,3,127,3
"341","1hbs2",1997,"Bromus carinatus","entire","dead","G","brca2","High","FS","Seeded","y",5000,"native",1,0,1,0
"342","1hbs2",1997,"Eupatorium herbaceum","entire","live","F","euhe","High","FS","Seeded","y",5000,"native",32,0,32,1
"343","1hbs2",1997,"Bromus inermis","entire","live","G","brin","High","FS","Seeded","y",5000,"exotic",56,0,56,1
"344","1hbs2",1997,"Chenopodium fremontii","entire","live","F","chfr","High","FS","Seeded","y",5000,"native",354,0,354,7
"345","1hbs2",1997,"Lolium multiflorum","entire","dead","G","lomu","High","FS","Seeded","y",5000,"exotic",199,0,199,4
"346","1hbs2",1997,"Ceanothus fendleri","entire","live","U","cefe","High","FS","Seeded","y",5000,"native",1,0,1,0
"347","1hbs2",1997,"Elymus trachycaulum","entire","live","G","eltr","High","FS","Seeded","y",5000,"native",239,0,239,5
"348","1hbs2",1997,"Penstemon barbatus","entire","live","F","peba","High","FS","Seeded","y",5000,"native",2,0,2,0
"349","1hbs2",1997,"Bromus tectorum","entire","live","G","brte","High","FS","Seeded","y",5000,"exotic",39,0,39,1
"350","1hbs2",1997,"Agropyron sp.","entire","live","G","agxx2","High","FS","Seeded","y",5000,NA,22,0,22,0
"351","1hbs2",1997,"Mushroom","entire","live","M","mush","High","FS","Seeded","n",5000,NA,1,0,1,0
"352","1hbs2",1997,"Pseudotsuga menziesii","entire","dead","T","psme","High","FS","Seeded","y",5000,"native",2,0,2,0
"353","1hbs2",1997,"Quercus gambellii","entire","live","S","quga","High","FS","Seeded","y",5000,"native",301,0,301,6
"354","1hbs2",1998,"Litter","entire","live","L","litt","High","FS","Seeded","n",5000,NA,2882,2882,0,0
"355","1hbs2",1998,"Rock","entire","live","B","rock","High","FS","Seeded","n",5000,NA,1114,1104,10,0
"356","1hbs2",1998,"Moss","entire","live","C","moss","High","FS","Seeded","n",5000,NA,310,310,0,0
"357","1hbs2",1998,"Bare","entire","live","B","bare","High","FS","Seeded","n",5000,NA,243,243,0,0
"358","1hbs2",1998,"Wood","entire","live","L","wood","High","FS","Seeded","n",5000,NA,224,111,113,2
"359","1hbs2",1998,"Bromus carinatus","entire","live","G","brca2","High","FS","Seeded","y",5000,"native",895,101,794,16
"360","1hbs2",1998,"Gravel","entire","live","B","grav","High","FS","Seeded","n",5000,NA,80,80,0,0
"361","1hbs2",1998,"Elymus trachycaulum","entire","live","G","eltr","High","FS","Seeded","y",5000,"native",351,60,291,6
"362","1hbs2",1998,"Carex sp.","entire","live","G","care","High","FS","Seeded","y",5000,"native",291,42,249,5
"363","1hbs2",1998,"Animal feces","entire","live","L","shit","High","FS","Seeded","n",5000,NA,23,23,0,0
"364","1hbs2",1998,"Pinus ponderosa","entire","dead","T","pipo","High","FS","Seeded","y",5000,"native",30,16,14,0
"365","1hbs2",1998,"Lolium multiflorum","entire","live","G","lomu","High","FS","Seeded","y",5000,"exotic",28,7,21,0
"366","1hbs2",1998,"Quercus gambellii","entire","dead","S","quga","High","FS","Seeded","y",5000,"native",7,7,0,0
"367","1hbs2",1998,"Quercus gambellii","entire","live","S","quga","High","FS","Seeded","y",5000,"native",320,5,315,6
"368","1hbs2",1998,"Bromus inermis","entire","live","G","brin","High","FS","Seeded","y",5000,"exotic",177,4,173,3
"369","1hbs2",1998,"Artemisia ludoviciana","entire","live","F","arlu","High","FS","Seeded","y",5000,"native",50,3,47,1
"370","1hbs2",1998,"Fungus","entire","live","M","fung","High","FS","Seeded","n",5000,NA,6,1,5,0
"371","1hbs2",1998,"Unidentified grass","entire","live","G","gras","High","FS","Seeded","y",5000,NA,48,1,47,1
"372","1hbs2",1998,"Bromus carinatus","entire","dead","G","brca2","High","FS","Seeded","y",5000,"native",65,0,65,1
"373","1hbs2",1998,"Unidentified forb","entire","live","F","forb","High","FS","Seeded","y",5000,NA,29,0,29,1
"374","1hbs2",1998,"Conyza canadensis","entire","live","F","coca","High","FS","Seeded","y",5000,"native",3,0,3,0
"375","1hbs2",1998,"Chenopodium fremontii","entire","live","F","chfr","High","FS","Seeded","y",5000,"native",1,0,1,0
"376","1hbs2",1998,"Lactuca serriola","entire","live","F","lase","High","FS","Seeded","y",5000,"exotic",2,0,2,0
"377","1hbs2",1998,"Muhlenbergia montana","entire","live","G","mumo","High","FS","Seeded","y",5000,"native",1,0,1,0
"378","1hbs2",1998,"Arenaria confusa","entire","live","F","arco","High","FS","Seeded","y",5000,"native",1,0,1,0
"379","1hbs2",2008,"Litter","entire","live","L","litt","High","FS","Seeded","n",5000,NA,3992,3992,0,0
"380","1hbs2",2008,"Bare","entire","live","B","bare","High","FS","Seeded","n",5000,NA,423,423,0,0
"381","1hbs2",2008,"Rock","entire","live","B","rock","High","FS","Seeded","n",5000,NA,293,256,37,1
"382","1hbs2",2008,"Bromus inermis","entire","live","G","brin","High","FS","Seeded","y",5000,"exotic",2962,211,2751,55
"383","1hbs2",2008,"Wood","entire","live","L","wood","High","FS","Seeded","n",5000,NA,696,118,578,12
"384","1hbs2",2008,"Festuca arizonica","entire","live","G","fear","High","FS","Seeded","y",5000,"native",36,0,36,1
"385","1hbs2",2008,"Robinia neomexicana","entire","live","S","rone","High","FS","Seeded","y",5000,"native",798,0,798,16
"386","1hbs2",2008,"Aristida sp.","entire","live","G","arxx","High","FS","Seeded","y",5000,"native",53,0,53,1
"387","1hbs2",2008,"Carex sp.","entire","live","G","care","High","FS","Seeded","y",5000,"native",292,0,292,6
"388","1hbs2",2008,"Penstemon barbatus","entire","live","F","peba","High","FS","Seeded","y",5000,"native",10,0,10,0
"389","1hbs2",2008,"Vicia americana","entire","live","F","viam","High","FS","Seeded","y",5000,"native",62,0,62,1
"390","1hbs2",2008,"Antennaria marginata","entire","live","F","anma","High","FS","Seeded","y",5000,"native",6,0,6,0
"391","1hbs2",2008,"Quercus gambellii","entire","live","S","quga","High","FS","Seeded","y",5000,"native",1196,0,1196,24
"392","1hbs2",2008,"Quercus gambellii","entire","dead","S","quga","High","FS","Seeded","y",5000,"native",36,0,36,1
"393","1hbs2",2008,"Thermopsis pinetorum","entire","live","F","thpi","High","FS","Seeded","y",5000,"native",29,0,29,1
"394","1hbs2",2008,"Bouteloua curtipendula","entire","live","G","bocu","High","FS","Seeded","y",5000,"native",34,0,34,1
"395","1hbs2",2008,"Robinia neomexicana","entire","dead","S","rone","High","FS","Seeded","y",5000,"native",1,0,1,0
"396","1hbs2",2013,"Rock","entire","live","B","rock","High","FS","Seeded","n",5080,NA,1925,1824,101,2
"397","1hbs2",2013,"Bare","entire","live","F","bare","High","FS","Seeded","n",5080,NA,1707,1707,0,0
"398","1hbs2",2013,"Litter","entire","live","L","litt","High","FS","Seeded","n",5080,NA,1326,1272,54,1
"399","1hbs2",2013,"Bromus inermis","entire","live","G","brin","High","FS","Seeded","y",5080,"exotic",2009,239,1770,35
"400","1hbs2",2013,"Carex sp.","entire","live","G","care","High","FS","Seeded","y",5080,"native",204,14,190,4
"401","1hbs2",2013,"Quercus gambellii","entire","live","S","quga","High","FS","Seeded","y",5080,"native",458,13,445,9
"402","1hbs2",2013,"Robinia neomexicana","entire","live","S","rone","High","FS","Seeded","y",5080,"native",1427,7,1420,28
