RowNum,Transect_id,year,Analysis type,Basal_cm,Canopy_cm,Total_cm,Transect_cm,Code,Status,Full_name,RevBI,FS_BAND,TRT,PctC,Growth_form,Origin
260,1HBS1,1998,entire,0,55,55,5000,brca2,dead,Bromus carinatus,Mod,FS,Unseeded,1,G,
261,1HBS1,1998,entire,0,44,44,5000,rone,live,Robinia neomexicana,Mod,FS,Unseeded,1,S,
262,1HBS1,1998,entire,0,1,1,5000,eltr,dead,Elymus trachycaulum,Mod,FS,Unseeded,0,G,
263,1HBS1,1998,entire,0,21,21,5000,gras2,live,Unidentified grass,Mod,FS,Unseeded,0,G,
264,1HBS1,1998,entire,0,110,110,5000,brin,dead,Bromus inermis,Mod,FS,Unseeded,2,G,
265,1HBS1,2008,entire,2615,4374,6989,5008,brin,live,Bromus inermis,Mod,FS,Unseeded,87,G,
266,1HBS1,2008,entire,1922,0,1922,5008,litt,live,Litter,Mod,FS,Unseeded,0,L,
267,1HBS1,2008,entire,293,0,293,5008,moss,live,Moss,Mod,FS,Unseeded,0,C,
268,1HBS1,2008,entire,154,673,827,5008,wood,live,Dead wood,Mod,FS,Unseeded,13,L,
269,1HBS1,2008,entire,22,32,54,5008,anpa,live,Antennaria parvifolia,Mod,FS,Unseeded,1,F,
270,1HBS1,2008,entire,2,107,109,5008,coca,live,Conyza canadensis,Mod,FS,Unseeded,2,F,
271,1HBS1,2008,entire,0,732,732,5008,caxx,live,Carex spp.,Mod,FS,Unseeded,15,G,
272,1HBS1,2008,entire,0,22,22,5008,taof,live,Taraxacum officinale,Mod,FS,Unseeded,0,F,
273,1HBS1,2008,entire,0,4,4,5008,gras,live,Unidentified grass,Mod,FS,Unseeded,0,G,
274,1HBS1,2008,entire,0,853,853,5008,quga,live,Quercus gambellii,Mod,FS,Unseeded,17,S,
275,1HBS1,2008,entire,0,408,408,5008,elxx,live,Elymus sp.,Mod,FS,Unseeded,8,G,
276,1HBS1,2008,entire,0,357,357,5008,rone,live,Robinia neomexicana,Mod,FS,Unseeded,7,S,
277,1HBS1,2008,entire,0,572,572,5008,psme,live,Pseudotsuga menziesii,Mod,FS,Unseeded,11,T,
278,1HBS1,2008,entire,0,16,16,5008,elel,live,Elymus elymoides,Mod,FS,Unseeded,0,G,
279,1HBS1,2008,entire,0,10,10,5008,agsc,live,Agrostis scabra,Mod,FS,Unseeded,0,G,
280,1HBS1,2013,entire,3369,0,3369,5005,bare,live,"combined soil,pumc,grav,rock",Mod,FS,Unseeded,0,F,
281,1HBS1,2013,entire,1157,26,1183,5005,litt,live,Litter,Mod,FS,Unseeded,1,L,
282,1HBS1,2013,entire,309,1228,1537,5005,brin,live,Bromus inermis,Mod,FS,Unseeded,25,G,
283,1HBS1,2013,entire,45,0,45,5005,pumc,live,Pumice soil,Mod,FS,Unseeded,0,B,
284,1HBS1,2013,entire,43,496,539,5005,wood,live,Dead wood,Mod,FS,Unseeded,10,L,
285,1HBS1,2013,entire,33,112,145,5005,veth,live,Verbascum thapsus,Mod,FS,Unseeded,2,F,
286,1HBS1,2013,entire,11,0,11,5005,rock,live,Rock,Mod,FS,Unseeded,0,B,
287,1HBS1,2013,entire,9,394,403,5005,quga,live,Quercus gambellii,Mod,FS,Unseeded,8,S,
288,1HBS1,2013,entire,8,0,8,5005,moss,live,Moss,Mod,FS,Unseeded,0,C,
289,1HBS1,2013,entire,7,0,7,5005,root,dead,"Tree root, exposed, living",Mod,FS,Unseeded,0,T,
290,1HBS1,2013,entire,6,116,122,5005,caxx,live,Carex spp.,Mod,FS,Unseeded,2,G,
291,1HBS1,2013,entire,4,15,19,5005,taof,live,Taraxacum officinale,Mod,FS,Unseeded,0,F,
292,1HBS1,2013,entire,3,59,62,5005,care,live,Carex spp.,Mod,FS,Unseeded,1,G,
293,1HBS1,2013,entire,1,539,540,5005,rone,live,Robinia neomexicana,Mod,FS,Unseeded,11,S,
294,1HBS1,2013,entire,0,3,3,5005,chfr,live,Chenopodium fremontii,Mod,FS,Unseeded,0,F,
295,1HBS1,2013,entire,0,3,3,5005,chgr,live,Chenopodium graveolens,Mod,FS,Unseeded,0,F,
296,1HBS1,2013,entire,0,5,5,5005,veth,dead,Verbascum thapsus,Mod,FS,Unseeded,0,F,
297,1HBS1,2016,entire,1429,0,1429,5006,litt,live,Litter,Mod,FS,Unseeded,0,L,
298,1HBS1,2016,entire,1163,3529,4692,5006,brin,live,Bromus inermis,Mod,FS,Unseeded,70,G,
299,1HBS1,2016,entire,960,0,960,5006,blit,live,"dead, attached BRIN lvs on grnd over bare",Mod,FS,Unseeded,0,L,
300,1HBS1,2016,entire,668,0,668,5006,moss,live,Moss,Mod,FS,Unseeded,0,C,
301,1HBS1,2016,entire,574,0,574,5006,bare,live,"combined soil,pumc,grav,rock",Mod,FS,Unseeded,0,F,
302,1HBS1,2016,entire,121,0,121,5006,pipo,dead,Pinus ponderosa,Mod,FS,Unseeded,0,T,
303,1HBS1,2016,entire,19,0,19,5006,pumc,live,Pumice soil,Mod,FS,Unseeded,0,B,
304,1HBS1,2016,entire,18,17,35,5006,wood,live,Dead wood,Mod,FS,Unseeded,0,L,
305,1HBS1,2016,entire,17,188,205,5006,caxx,live,Carex spp.,Mod,FS,Unseeded,4,G,
306,1HBS1,2016,entire,16,0,16,5006,shit,live,Animal feces,Mod,FS,Unseeded,0,L,
307,1HBS1,2016,entire,12,140,152,5006,gras,live,Unidentified grass,Mod,FS,Unseeded,3,G,
308,1HBS1,2016,entire,9,25,34,5006,forb,live,Unidentified forb,Mod,FS,Unseeded,0,F,
309,1HBS1,2016,entire,0,183,183,5006,quga,live,Quercus gambellii,Mod,FS,Unseeded,4,S,
310,1HBS1,2016,entire,0,958,958,5006,rone,live,Robinia neomexicana,Mod,FS,Unseeded,19,S,
311,1HBS1,2019,entire,3305,2,3307,5000,litt,live,Litter,Mod,FS,Unseeded,0,L,
312,1HBS1,2019,entire,699,2829,3528,5000,brin,live,Bromus inermis,Mod,FS,Unseeded,57,G,
313,1HBS1,2019,entire,240,0,240,5000,bare,live,"combined soil,pumc,grav,rock",Mod,FS,Unseeded,0,F,
314,1HBS1,2019,entire,209,10,219,5000,moss,live,Moss,Mod,FS,Unseeded,0,C,
315,1HBS1,2019,entire,155,0,155,5000,pipo,dead,Pinus ponderosa,Mod,FS,Unseeded,0,T,
316,1HBS1,2019,entire,150,219,369,5000,coca,live,Conyza canadensis,Mod,FS,Unseeded,4,F,
317,1HBS1,2019,entire,133,244,377,5000,wood,live,Dead wood,Mod,FS,Unseeded,5,L,
318,1HBS1,2019,entire,40,1326,1366,5000,rone,live,Robinia neomexicana,Mod,FS,Unseeded,27,S,
319,1HBS1,2019,entire,25,2,27,5000,taof,live,Taraxacum officinale,Mod,FS,Unseeded,0,F,
320,1HBS1,2019,entire,13,87,100,5000,vimu,live,Viguiera multiflora,Mod,FS,Unseeded,2,F,
321,1HBS1,2019,entire,8,1142,1150,5000,quga,live,Quercus gambellii,Mod,FS,Unseeded,23,S,
322,1HBS1,2019,entire,7,154,161,5000,acmi,live,Achillea millefolium,Mod,FS,Unseeded,3,F,
323,1HBS1,2019,entire,5,23,28,5000,hevi,live,Heterotheca villosa,Mod,FS,Unseeded,0,F,native
324,1HBS1,2019,entire,5,0,5,5000,veth,live,Verbascum thapsus,Mod,FS,Unseeded,0,F,
325,1HBS1,2019,entire,3,5,8,5000,lase,live,Lactuca serriola,Mod,FS,Unseeded,0,F,
326,1HBS1,2019,entire,2,26,28,5000,trdu,live,Tragopogon dubius,Mod,FS,Unseeded,1,F,
327,1HBS1,2019,entire,1,0,1,5000,brin,dead,Bromus inermis,Mod,FS,Unseeded,0,G,
328,1HBS1,2019,entire,0,8,8,5000,viam,live,Vicia americana,Mod,FS,Unseeded,0,F,
329,1HBS1,2019,entire,0,232,232,5000,care,live,Carex spp.,Mod,FS,Unseeded,5,G,
330,1HBS1,2019,entire,0,5,5,5000,erxx,live,Erigeron spp.,Mod,FS,Unseeded,0,F,
331,1HBS2,1997,entire,1995,0,1995,5000,litt,live,Litter,High,FS,Seeded,0,L,
332,1HBS2,1997,entire,1221,3,1224,5000,rock,live,Rock,High,FS,Seeded,0,B,
333,1HBS2,1997,entire,1010,0,1010,5000,soil,live,Soil,High,FS,Seeded,0,B,
334,1HBS2,1997,entire,404,0,404,5000,grav,live,Gravel,High,FS,Seeded,0,B,
335,1HBS2,1997,entire,199,0,199,5000,moss,live,Moss,High,FS,Seeded,0,C,
336,1HBS2,1997,entire,60,2557,2617,5000,brca2,live,Bromus carinatus,High,FS,Seeded,51,G,
337,1HBS2,1997,entire,42,54,96,5000,pipo,dead,Pinus ponderosa,High,FS,Seeded,1,T,
338,1HBS2,1997,entire,27,0,27,5000,shit,live,Animal feces,High,FS,Seeded,0,L,
339,1HBS2,1997,entire,19,53,72,5000,wood,live,Dead wood,High,FS,Seeded,1,L,
340,1HBS2,1997,entire,11,314,325,5000,casp,live,Carex spp.,High,FS,Seeded,6,G,
341,1HBS2,1997,entire,5,345,350,5000,lomu,live,Lolium multiflorum,High,FS,Seeded,7,G,
342,1HBS2,1997,entire,4,67,71,5000,gras2,live,Unidentified grass,High,FS,Seeded,1,G,
343,1HBS2,1997,entire,3,127,130,5000,arlu,live,Artemisia ludoviciana,High,FS,Seeded,3,F,
344,1HBS2,1997,entire,0,1,1,5000,brca2,dead,Bromus carinatus,High,FS,Seeded,0,G,
345,1HBS2,1997,entire,0,32,32,5000,euhe,live,Eupatorium herbaceum,High,FS,Seeded,1,F,
346,1HBS2,1997,entire,0,56,56,5000,brin,live,Bromus inermis,High,FS,Seeded,1,G,
347,1HBS2,1997,entire,0,354,354,5000,chfr,live,Chenopodium fremontii,High,FS,Seeded,7,F,
348,1HBS2,1997,entire,0,199,199,5000,lomu,dead,Lolium multiflorum,High,FS,Seeded,4,G,
349,1HBS2,1997,entire,0,1,1,5000,cefe,live,Ceanothus fendleri,High,FS,Seeded,0,U,
350,1HBS2,1997,entire,0,239,239,5000,eltr,live,Elymus trachycaulum,High,FS,Seeded,5,G,
351,1HBS2,1997,entire,0,2,2,5000,peba,live,Penstemon barbatus,High,FS,Seeded,0,F,
352,1HBS2,1997,entire,0,39,39,5000,brte,live,Bromus tectorum,High,FS,Seeded,1,G,
353,1HBS2,1997,entire,0,22,22,5000,agsp,live,Agropyron species,High,FS,Seeded,0,G,
354,1HBS2,1997,entire,0,1,1,5000,mush,live,Mushroom,High,FS,Seeded,0,M,
355,1HBS2,1997,entire,0,2,2,5000,psme,dead,Pseudotsuga menziesii,High,FS,Seeded,0,T,
356,1HBS2,1997,entire,0,301,301,5000,quga,live,Quercus gambellii,High,FS,Seeded,6,S,
357,1HBS2,1997,entire,0,1,1,5000,gras,live,Unidentified grass,High,FS,Seeded,0,G,
358,1HBS2,1998,entire,2882,0,2882,5000,litt,live,Litter,High,FS,Seeded,0,L,
359,1HBS2,1998,entire,1104,10,1114,5000,rock,live,Rock,High,FS,Seeded,0,B,
360,1HBS2,1998,entire,310,0,310,5000,moss,live,Moss,High,FS,Seeded,0,C,
361,1HBS2,1998,entire,243,0,243,5000,soil,live,Soil,High,FS,Seeded,0,B,
362,1HBS2,1998,entire,111,113,224,5000,wood,live,Dead wood,High,FS,Seeded,2,L,
363,1HBS2,1998,entire,101,794,895,5000,brca2,live,Bromus carinatus,High,FS,Seeded,16,G,
364,1HBS2,1998,entire,80,0,80,5000,grav,live,Gravel,High,FS,Seeded,0,B,
365,1HBS2,1998,entire,60,291,351,5000,eltr,live,Elymus trachycaulum,High,FS,Seeded,6,G,
366,1HBS2,1998,entire,42,249,291,5000,casp,live,Carex spp.,High,FS,Seeded,5,G,
367,1HBS2,1998,entire,23,0,23,5000,shit,live,Animal feces,High,FS,Seeded,0,L,
368,1HBS2,1998,entire,16,14,30,5000,pipo,dead,Pinus ponderosa,High,FS,Seeded,0,T,
369,1HBS2,1998,entire,7,21,28,5000,lomu,live,Lolium multiflorum,High,FS,Seeded,0,G,
370,1HBS2,1998,entire,7,0,7,5000,quga,dead,Quercus gambellii,High,FS,Seeded,0,S,
371,1HBS2,1998,entire,5,315,320,5000,quga,live,Quercus gambellii,High,FS,Seeded,6,S,
372,1HBS2,1998,entire,4,173,177,5000,brin,live,Bromus inermis,High,FS,Seeded,3,G,
373,1HBS2,1998,entire,3,47,50,5000,arlu,live,Artemisia ludoviciana,High,FS,Seeded,1,F,
374,1HBS2,1998,entire,1,5,6,5000,fung,live,Fungus,High,FS,Seeded,0,M,
375,1HBS2,1998,entire,1,41,42,5000,gras,live,Unidentified grass,High,FS,Seeded,1,G,
376,1HBS2,1998,entire,0,65,65,5000,brca2,dead,Bromus carinatus,High,FS,Seeded,1,G,
377,1HBS2,1998,entire,0,29,29,5000,forb,live,Unidentified forb,High,FS,Seeded,1,F,
378,1HBS2,1998,entire,0,3,3,5000,coca,live,Conyza canadensis,High,FS,Seeded,0,F,
379,1HBS2,1998,entire,0,1,1,5000,chfr,live,Chenopodium fremontii,High,FS,Seeded,0,F,
380,1HBS2,1998,entire,0,2,2,5000,lase,live,Lactuca serriola,High,FS,Seeded,0,F,
381,1HBS2,1998,entire,0,1,1,5000,mumo,live,Muhlenbergia montana,High,FS,Seeded,0,G,
382,1HBS2,1998,entire,0,1,1,5000,arco,live,Arenaria confusa,High,FS,Seeded,0,F,
383,1HBS2,1998,entire,0,6,6,5000,gras2,live,Unidentified grass,High,FS,Seeded,0,G,
384,1HBS2,2008,entire,3992,0,3992,5000,litt,live,Litter,High,FS,Seeded,0,L,
385,1HBS2,2008,entire,423,0,423,5000,bare,live,"combined soil,cryp,pumc,grav,rock",High,FS,Seeded,0,B,
386,1HBS2,2008,entire,256,37,293,5000,rock,live,Rock,High,FS,Seeded,1,B,
387,1HBS2,2008,entire,211,2751,2962,5000,brin,live,Bromus inermis,High,FS,Seeded,55,G,
388,1HBS2,2008,entire,118,578,696,5000,wood,live,Dead wood,High,FS,Seeded,12,L,
389,1HBS2,2008,entire,0,36,36,5000,fear,live,Festuca arizonica,High,FS,Seeded,1,G,
390,1HBS2,2008,entire,0,798,798,5000,rone,live,Robinia neomexicana,High,FS,Seeded,16,S,
391,1HBS2,2008,entire,0,53,53,5000,arxx,live,Aristida spp.,High,FS,Seeded,1,G,
392,1HBS2,2008,entire,0,292,292,5000,caxx,live,Carex spp.,High,FS,Seeded,6,G,
393,1HBS2,2008,entire,0,10,10,5000,peba,live,Penstemon barbatus,High,FS,Seeded,0,F,
394,1HBS2,2008,entire,0,62,62,5000,viam,live,Vicia americana,High,FS,Seeded,1,F,
395,1HBS2,2008,entire,0,6,6,5000,anma,live,Antennaria marginata,High,FS,Seeded,0,F,
396,1HBS2,2008,entire,0,1196,1196,5000,quga,live,Quercus gambellii,High,FS,Seeded,24,S,
397,1HBS2,2008,entire,0,36,36,5000,quga,dead,Quercus gambellii,High,FS,Seeded,1,S,
398,1HBS2,2008,entire,0,29,29,5000,thpi,live,Thermopsis pinetorum,High,FS,Seeded,1,F,
399,1HBS2,2008,entire,0,34,34,5000,bocu,live,Bouteloua curtipendula,High,FS,Seeded,1,G,
400,1HBS2,2008,entire,0,1,1,5000,rone,dead,Robinia neomexicana,High,FS,Seeded,0,S,
401,1HBS2,2013,entire,1824,101,1925,5080,rock,live,Rock,High,FS,Seeded,2,B,
402,1HBS2,2013,entire,1707,0,1707,5080,bare,live,"combined soil,pumc,grav,rock",High,FS,Seeded,0,F,
403,1HBS2,2013,entire,1272,54,1326,5080,litt,live,Litter,High,FS,Seeded,1,L,
404,1HBS2,2013,entire,239,1770,2009,5080,brin,live,Bromus inermis,High,FS,Seeded,35,G,
405,1HBS2,2013,entire,14,190,204,5080,caxx,live,Carex spp.,High,FS,Seeded,4,G,
406,1HBS2,2013,entire,13,445,458,5080,quga,live,Quercus gambellii,High,FS,Seeded,9,S,
407,1HBS2,2013,entire,7,1420,1427,5080,rone,live,Robinia neomexicana,High,FS,Seeded,28,S,
408,1HBS2,2013,entire,4,65,69,5080,wood,live,Dead wood,High,FS,Seeded,1,L,
409,1HBS2,2013,entire,0,143,143,5080,chfr,live,Chenopodium fremontii,High,FS,Seeded,3,F,
410,1HBS2,2013,entire,0,26,26,5080,cixx,live,Cirsium sp.,High,FS,Seeded,1,F,
411,1HBS2,2013,entire,0,36,36,5080,arlu,live,Artemisia ludoviciana,High,FS,Seeded,1,F,
412,1HBS2,2013,entire,0,206,206,5080,chfr,dead,Chenopodium fremontii,High,FS,Seeded,4,F,
413,1HBS2,2013,entire,0,22,22,5080,viam,live,Vicia americana,High,FS,Seeded,0,F,
414,1HBS2,2013,entire,0,9,9,5080,badi,live,Bahia dissecta,High,FS,Seeded,0,F,
415,1HBS2,2013,entire,0,2,2,5080,rone,dead,Robinia neomexicana,High,FS,Seeded,0,S,
416,1HBS2,2013,entire,0,2,2,5080,chgr,live,Chenopodium graveolens,High,FS,Seeded,0,F,
417,1HBS2,2016,entire,2331,116,2447,5000,litt,live,Litter,High,FS,Seeded,2,L,
418,1HBS2,2016,entire,1387,12,1399,5000,rock,live,Rock,High,FS,Seeded,0,B,
419,1HBS2,2016,entire,862,3436,4298,5000,brin,live,Bromus inermis,High,FS,Seeded,69,G,
420,1HBS2,2016,entire,176,0,176,5000,pumc,live,Pumice soil,High,FS,Seeded,0,B,
421,1HBS2,2016,entire,165,0,165,5000,bare,live,"combined soil,pumc,grav,rock",High,FS,Seeded,0,F,
422,1HBS2,2016,entire,35,842,877,5000,quga,live,Quercus gambellii,High,FS,Seeded,17,S,
423,1HBS2,2016,entire,14,1176,1190,5000,rone,live,Robinia neomexicana,High,FS,Seeded,24,S,
424,1HBS2,2016,entire,11,50,61,5000,wood,live,Dead wood,High,FS,Seeded,1,L,
425,1HBS2,2016,entire,10,61,71,5000,gras,live,Unidentified grass,High,FS,Seeded,1,G,
426,1HBS2,2016,entire,9,27,36,5000,forb,live,Unidentified forb,High,FS,Seeded,1,F,
427,1HBS2,2016,entire,0,32,32,5000,forb,dead,Unidentified forb,High,FS,Seeded,1,F,
428,1HBS2,2016,entire,0,20,20,5000,rone,dead,Robinia neomexicana,High,FS,Seeded,0,S,
429,1HBS2,2019,entire,2137,3772,5909,5010,brin,live,Bromus inermis,High,FS,Seeded,75,G,
430,1HBS2,2019,entire,1400,39,1439,5010,rock,live,Rock,High,FS,Seeded,1,B,
431,1HBS2,2019,entire,950,128,1078,5010,litt,live,Litter,High,FS,Seeded,3,L,
432,1HBS2,2019,entire,294,0,294,5010,bare,live,"combined soil,pumc,grav,rock",High,FS,Seeded,0,F,
433,1HBS2,2019,entire,50,771,821,5010,quga,live,Quercus gambellii,High,FS,Seeded,15,S,
434,1HBS2,2019,entire,49,0,49,5010,shit,live,Animal feces,High,FS,Seeded,0,L,
435,1HBS2,2019,entire,27,104,131,5010,care,live,Carex spp.,High,FS,Seeded,2,G,
436,1HBS2,2019,entire,23,1115,1138,5010,rone,live,Robinia neomexicana,High,FS,Seeded,22,S,
437,1HBS2,2019,entire,20,60,80,5010,wood,live,Dead wood,High,FS,Seeded,1,L,
438,1HBS2,2019,entire,19,45,64,5010,badi,live,Bahia dissecta,High,FS,Seeded,1,F,
439,1HBS2,2019,entire,12,0,12,5010,care,dead,Carex spp.,High,FS,Seeded,0,G,
440,1HBS2,2019,entire,10,0,10,5010,moss,live,Moss,High,FS,Seeded,0,C,
441,1HBS2,2019,entire,9,60,69,5010,rone,dead,Robinia neomexicana,High,FS,Seeded,1,S,
442,1HBS2,2019,entire,8,0,8,5010,quga,dead,Quercus gambellii,High,FS,Seeded,0,S,
443,1HBS2,2019,entire,2,6,8,5010,lase,live,Lactuca serriola,High,FS,Seeded,0,F,
444,1HBS2,2019,entire,0,1,1,5010,erfl,live,Erigeron flagellaris,High,FS,Seeded,0,F,
445,1HBS2,2019,entire,0,5,5,5010,badi,dead,Bahia dissecta,High,FS,Seeded,0,F,
446,1HBS2,2019,entire,0,29,29,5010,cine,live,Cirsium neomexicanum,High,FS,Seeded,1,F,
447,1HBS2,2019,entire,0,18,18,5010,coca,live,Conyza canadensis,High,FS,Seeded,0,F,
448,1HBS2,2019,entire,0,30,30,5010,viam,live,Vicia americana,High,FS,Seeded,1,F,
449,1HBS2,2019,entire,0,6,6,5010,arlu,live,Artemisia ludoviciana,High,FS,Seeded,0,F,
450,1HBS2,2019,entire,0,4,4,5010,lase,dead,Lactuca serriola,High,FS,Seeded,0,F,
451,1MAS1,1997,entire,2171,0,2171,5000,litt,live,Litter,High,FS,Seeded,0,L,
452,1MAS1,1997,entire,1448,0,1448,5000,moss,live,Moss,High,FS,Seeded,0,C,
453,1MAS1,1997,entire,1223,0,1223,5000,soil,live,Soil,High,FS,Seeded,0,B,
454,1MAS1,1997,entire,78,2431,2509,5000,brca2,live,Bromus carinatus,High,FS,Seeded,49,G,
455,1MAS1,1997,entire,28,0,28,5000,wood,live,Dead wood,High,FS,Seeded,0,L,
456,1MAS1,1997,entire,21,0,21,5000,rock,live,Rock,High,FS,Seeded,0,B,
457,1MAS1,1997,entire,11,170,181,5000,eltr,live,Elymus trachycaulum,High,FS,Seeded,3,G,
458,1MAS1,1997,entire,8,0,8,5000,shit,live,Animal feces,High,FS,Seeded,0,L,
459,1MAS1,1997,entire,7,0,7,5000,root,dead,"Tree root, exposed, living",High,FS,Seeded,0,T,
460,1MAS1,1997,entire,3,135,138,5000,casp,live,Carex spp.,High,FS,Seeded,3,G,
461,1MAS1,1997,entire,1,3,4,5000,alce,live,Allium cernuum,High,FS,Seeded,0,F,
462,1MAS1,1997,entire,1,361,362,5000,gras2,live,Unidentified grass,High,FS,Seeded,7,G,
463,1MAS1,1997,entire,0,245,245,5000,lomu,live,Lolium multiflorum,High,FS,Seeded,5,G,
464,1MAS1,1997,entire,0,47,47,5000,chfr,live,Chenopodium fremontii,High,FS,Seeded,1,F,
465,1MAS1,1997,entire,0,1,1,5000,trae,dead,Triticum aestivum,High,FS,Seeded,0,G,
466,1MAS1,1997,entire,0,518,518,5000,lomu,dead,Lolium multiflorum,High,FS,Seeded,10,G,
467,1MAS1,1997,entire,0,6,6,5000,brin,live,Bromus inermis,High,FS,Seeded,0,G,
468,1MAS1,1997,entire,0,29,29,5000,rone,live,Robinia neomexicana,High,FS,Seeded,1,S,
469,1MAS1,1997,entire,0,1,1,5000,mush,live,Mushroom,High,FS,Seeded,0,M,
470,1MAS1,1997,entire,0,7,7,5000,coca,live,Conyza canadensis,High,FS,Seeded,0,F,
471,1MAS1,1997,entire,0,68,68,5000,quga,live,Quercus gambellii,High,FS,Seeded,1,S,
472,1MAS1,1997,entire,0,5,5,5000,quga,dead,Quercus gambellii,High,FS,Seeded,0,S,
473,1MAS1,1997,entire,0,10,10,5000,veth,live,Verbascum thapsus,High,FS,Seeded,0,F,
474,1MAS1,1997,entire,0,19,19,5000,ersp,live,Erigeron speciosus,High,FS,Seeded,0,F,
475,1MAS1,1997,entire,0,5,5,5000,forb,live,Unidentified forb,High,FS,Seeded,0,F,
476,1MAS1,1997,entire,0,1,1,5000,mumo,live,Muhlenbergia montana,High,FS,Seeded,0,G,
477,1MAS1,1998,entire,2297,0,2297,5000,litt,live,Litter,High,FS,Seeded,0,L,
478,1MAS1,1998,entire,1951,0,1951,5000,moss,live,Moss,High,FS,Seeded,0,C,
479,1MAS1,1998,entire,486,0,486,5000,soil,live,Soil,High,FS,Seeded,0,B,
480,1MAS1,1998,entire,94,3119,3213,5000,brca2,live,Bromus carinatus,High,FS,Seeded,62,G,
481,1MAS1,1998,entire,43,9,52,5000,wood,live,Dead wood,High,FS,Seeded,0,L,
482,1MAS1,1998,entire,28,0,28,5000,shit,live,Animal feces,High,FS,Seeded,0,L,
483,1MAS1,1998,entire,26,185,211,5000,casp,live,Carex spp.,High,FS,Seeded,4,G,
484,1MAS1,1998,entire,20,184,204,5000,brca2,dead,Bromus carinatus,High,FS,Seeded,4,G,
485,1MAS1,1998,entire,17,0,17,5000,rock,live,Rock,High,FS,Seeded,0,B,
486,1MAS1,1998,entire,14,81,95,5000,eltr,live,Elymus trachycaulum,High,FS,Seeded,2,G,
487,1MAS1,1998,entire,8,75,83,5000,lomu,live,Lolium multiflorum,High,FS,Seeded,2,G,
488,1MAS1,1998,entire,6,71,77,5000,mumo,live,Muhlenbergia montana,High,FS,Seeded,1,G,
489,1MAS1,1998,entire,6,0,6,5000,grav,live,Gravel,High,FS,Seeded,0,B,
490,1MAS1,1998,entire,4,19,23,5000,fung,live,Fungus,High,FS,Seeded,0,M,
491,1MAS1,1998,entire,0,14,14,5000,lomu,dead,Lolium multiflorum,High,FS,Seeded,0,G,
492,1MAS1,1998,entire,0,8,8,5000,forb,live,Unidentified forb,High,FS,Seeded,0,F,
493,1MAS1,1998,entire,0,4,4,5000,gras2,live,Unidentified grass,High,FS,Seeded,0,G,
494,1MAS1,1998,entire,0,1,1,5000,brin,live,Bromus inermis,High,FS,Seeded,0,G,
495,1MAS1,1998,entire,0,30,30,5000,rone,live,Robinia neomexicana,High,FS,Seeded,1,S,
496,1MAS1,1998,entire,0,177,177,5000,quga,live,Quercus gambellii,High,FS,Seeded,4,S,
497,1MAS1,1998,entire,0,7,7,5000,quga,dead,Quercus gambellii,High,FS,Seeded,0,S,
498,1MAS1,2008,entire,3891,0,3891,5005,litt,live,Litter,High,FS,Seeded,0,L,
499,1MAS1,2008,entire,715,0,715,5005,bare,live,"combined soil,cryp,pumc,grav,rock",High,FS,Seeded,0,B,
500,1MAS1,2008,entire,254,460,714,5005,wood,live,Dead wood,High,FS,Seeded,9,L,
501,1MAS1,2008,entire,142,408,550,5005,mumo,live,Muhlenbergia montana,High,FS,Seeded,8,G,
502,1MAS1,2008,entire,3,723,726,5005,quga,live,Quercus gambellii,High,FS,Seeded,14,S,
503,1MAS1,2008,entire,0,890,890,5005,caxx,live,Carex spp.,High,FS,Seeded,18,G,
504,1MAS1,2008,entire,0,1509,1509,5005,brin,live,Bromus inermis,High,FS,Seeded,30,G,
505,1MAS1,2008,entire,0,787,787,5005,rone,live,Robinia neomexicana,High,FS,Seeded,16,S,
506,1MAS1,2008,entire,0,9,9,5005,limu,live,Lithospermum multiflorum,High,FS,Seeded,0,F,
507,1MAS1,2008,entire,0,59,59,5005,eltr,dead,Elymus trachycaulum,High,FS,Seeded,1,G,
508,1MAS1,2008,entire,0,4,4,5005,apca,live,Apocynum cannabinum,High,FS,Seeded,0,F,
509,1MAS1,2008,entire,0,38,38,5005,bltr,live,Blepharoneuron tricholepis,High,FS,Seeded,1,L,
510,1MAS1,2008,entire,0,71,71,5005,scsc,live,Schizachyrium scoparius,High,FS,Seeded,1,G,
511,1MAS1,2008,entire,0,36,36,5005,elel,live,Elymus elymoides,High,FS,Seeded,1,G,
512,1MAS1,2008,entire,0,71,71,5005,eltr,live,Elymus trachycaulum,High,FS,Seeded,1,G,
513,1MAS1,2008,entire,0,142,142,5005,acla,live,Achillea millefolium,High,FS,Seeded,3,F,
514,1MAS1,2008,entire,0,4,4,5005,sexx,live,Senecio sp.,High,FS,Seeded,0,F,
515,1MAS1,2008,entire,0,72,72,5005,soxx,live,Solidago spp.,High,FS,Seeded,1,F,
516,1MAS1,2008,entire,0,36,36,5005,arxx,live,Aristida spp.,High,FS,Seeded,1,G,
517,1MAS1,2008,entire,0,20,20,5005,gras,live,Unidentified grass,High,FS,Seeded,0,G,
518,1MAS1,2008,entire,0,16,16,5005,vimu,live,Viguiera multiflora,High,FS,Seeded,0,F,
519,1MAS1,2008,entire,0,10,10,5005,veth,live,Verbascum thapsus,High,FS,Seeded,0,F,
520,1MAS1,2008,entire,0,5,5,5005,alce,live,Allium cernuum,High,FS,Seeded,0,F,
521,1MAS1,2008,entire,0,55,55,5005,erfl,live,Erigeron flagellaris,High,FS,Seeded,1,F,
